2022-11-30 02:04:06 startup archives install
2022-11-30 02:07:11 upgrade libstdc++6:amd64 12-20220319-1ubuntu1 12.1.0-2ubuntu1~22.04
2022-11-30 02:07:11 status half-configured libstdc++6:amd64 12-20220319-1ubuntu1
2022-11-30 02:07:11 status unpacked libstdc++6:amd64 12-20220319-1ubuntu1
2022-11-30 02:07:11 status half-installed libstdc++6:amd64 12-20220319-1ubuntu1
2022-11-30 02:07:11 status unpacked libstdc++6:amd64 12.1.0-2ubuntu1~22.04
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure libstdc++6:amd64 12.1.0-2ubuntu1~22.04 <none>
2022-11-30 02:07:11 status unpacked libstdc++6:amd64 12.1.0-2ubuntu1~22.04
2022-11-30 02:07:11 status half-configured libstdc++6:amd64 12.1.0-2ubuntu1~22.04
2022-11-30 02:07:11 status installed libstdc++6:amd64 12.1.0-2ubuntu1~22.04
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade libc6:amd64 2.35-0ubuntu3 2.35-0ubuntu3.1
2022-11-30 02:07:11 status half-configured libc6:amd64 2.35-0ubuntu3
2022-11-30 02:07:11 status unpacked libc6:amd64 2.35-0ubuntu3
2022-11-30 02:07:11 status half-installed libc6:amd64 2.35-0ubuntu3
2022-11-30 02:07:11 status unpacked libc6:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure libc6:amd64 2.35-0ubuntu3.1 <none>
2022-11-30 02:07:11 status unpacked libc6:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:11 status half-configured libc6:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:11 status installed libc6:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade base-files:amd64 12ubuntu4 12ubuntu4.2
2022-11-30 02:07:11 status half-configured base-files:amd64 12ubuntu4
2022-11-30 02:07:11 status unpacked base-files:amd64 12ubuntu4
2022-11-30 02:07:11 status half-installed base-files:amd64 12ubuntu4
2022-11-30 02:07:11 status unpacked base-files:amd64 12ubuntu4.2
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure base-files:amd64 12ubuntu4.2 <none>
2022-11-30 02:07:11 status unpacked base-files:amd64 12ubuntu4.2
2022-11-30 02:07:11 status half-configured base-files:amd64 12ubuntu4.2
2022-11-30 02:07:11 status installed base-files:amd64 12ubuntu4.2
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade libsystemd0:amd64 249.11-0ubuntu3 249.11-0ubuntu3.6
2022-11-30 02:07:11 status half-configured libsystemd0:amd64 249.11-0ubuntu3
2022-11-30 02:07:11 status unpacked libsystemd0:amd64 249.11-0ubuntu3
2022-11-30 02:07:11 status half-installed libsystemd0:amd64 249.11-0ubuntu3
2022-11-30 02:07:11 status unpacked libsystemd0:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure libsystemd0:amd64 249.11-0ubuntu3.6 <none>
2022-11-30 02:07:11 status unpacked libsystemd0:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 status half-configured libsystemd0:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 status installed libsystemd0:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade libudev1:amd64 249.11-0ubuntu3 249.11-0ubuntu3.6
2022-11-30 02:07:11 status half-configured libudev1:amd64 249.11-0ubuntu3
2022-11-30 02:07:11 status unpacked libudev1:amd64 249.11-0ubuntu3
2022-11-30 02:07:11 status half-installed libudev1:amd64 249.11-0ubuntu3
2022-11-30 02:07:11 status unpacked libudev1:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure libudev1:amd64 249.11-0ubuntu3.6 <none>
2022-11-30 02:07:11 status unpacked libudev1:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 status half-configured libudev1:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 status installed libudev1:amd64 249.11-0ubuntu3.6
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9 1:1.2.11.dfsg-2ubuntu9.2
2022-11-30 02:07:11 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-11-30 02:07:11 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-11-30 02:07:11 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9
2022-11-30 02:07:11 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9.2
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9.2 <none>
2022-11-30 02:07:11 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9.2
2022-11-30 02:07:11 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9.2
2022-11-30 02:07:11 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu9.2
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade libapt-pkg6.0:amd64 2.4.5 2.4.8
2022-11-30 02:07:11 status half-configured libapt-pkg6.0:amd64 2.4.5
2022-11-30 02:07:11 status unpacked libapt-pkg6.0:amd64 2.4.5
2022-11-30 02:07:11 status half-installed libapt-pkg6.0:amd64 2.4.5
2022-11-30 02:07:11 status unpacked libapt-pkg6.0:amd64 2.4.8
2022-11-30 02:07:11 startup packages configure
2022-11-30 02:07:11 configure libapt-pkg6.0:amd64 2.4.8 <none>
2022-11-30 02:07:11 status unpacked libapt-pkg6.0:amd64 2.4.8
2022-11-30 02:07:11 status half-configured libapt-pkg6.0:amd64 2.4.8
2022-11-30 02:07:11 status installed libapt-pkg6.0:amd64 2.4.8
2022-11-30 02:07:11 startup archives unpack
2022-11-30 02:07:11 upgrade dpkg:amd64 1.21.1ubuntu2 1.21.1ubuntu2.1
2022-11-30 02:07:11 status half-configured dpkg:amd64 1.21.1ubuntu2
2022-11-30 02:07:11 status unpacked dpkg:amd64 1.21.1ubuntu2
2022-11-30 02:07:11 status half-installed dpkg:amd64 1.21.1ubuntu2
2022-11-30 02:07:12 status unpacked dpkg:amd64 1.21.1ubuntu2.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure dpkg:amd64 1.21.1ubuntu2.1 <none>
2022-11-30 02:07:12 status unpacked dpkg:amd64 1.21.1ubuntu2.1
2022-11-30 02:07:12 status half-configured dpkg:amd64 1.21.1ubuntu2.1
2022-11-30 02:07:12 status installed dpkg:amd64 1.21.1ubuntu2.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade gzip:amd64 1.10-4ubuntu4 1.10-4ubuntu4.1
2022-11-30 02:07:12 status half-configured gzip:amd64 1.10-4ubuntu4
2022-11-30 02:07:12 status unpacked gzip:amd64 1.10-4ubuntu4
2022-11-30 02:07:12 status half-installed gzip:amd64 1.10-4ubuntu4
2022-11-30 02:07:12 status unpacked gzip:amd64 1.10-4ubuntu4.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure gzip:amd64 1.10-4ubuntu4.1 <none>
2022-11-30 02:07:12 status unpacked gzip:amd64 1.10-4ubuntu4.1
2022-11-30 02:07:12 status half-configured gzip:amd64 1.10-4ubuntu4.1
2022-11-30 02:07:12 status installed gzip:amd64 1.10-4ubuntu4.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade login:amd64 1:4.8.1-2ubuntu2 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:12 status half-configured login:amd64 1:4.8.1-2ubuntu2
2022-11-30 02:07:12 status unpacked login:amd64 1:4.8.1-2ubuntu2
2022-11-30 02:07:12 status half-installed login:amd64 1:4.8.1-2ubuntu2
2022-11-30 02:07:12 status unpacked login:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure login:amd64 1:4.8.1-2ubuntu2.1 <none>
2022-11-30 02:07:12 status unpacked login:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:12 status half-configured login:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:12 status installed login:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade perl-base:amd64 5.34.0-3ubuntu1 5.34.0-3ubuntu1.1
2022-11-30 02:07:12 status half-configured perl-base:amd64 5.34.0-3ubuntu1
2022-11-30 02:07:12 status unpacked perl-base:amd64 5.34.0-3ubuntu1
2022-11-30 02:07:12 status half-installed perl-base:amd64 5.34.0-3ubuntu1
2022-11-30 02:07:12 status unpacked perl-base:amd64 5.34.0-3ubuntu1.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure perl-base:amd64 5.34.0-3ubuntu1.1 <none>
2022-11-30 02:07:12 status unpacked perl-base:amd64 5.34.0-3ubuntu1.1
2022-11-30 02:07:12 status half-configured perl-base:amd64 5.34.0-3ubuntu1.1
2022-11-30 02:07:12 status installed perl-base:amd64 5.34.0-3ubuntu1.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade libc-bin:amd64 2.35-0ubuntu3 2.35-0ubuntu3.1
2022-11-30 02:07:12 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-11-30 02:07:12 status unpacked libc-bin:amd64 2.35-0ubuntu3
2022-11-30 02:07:12 status half-installed libc-bin:amd64 2.35-0ubuntu3
2022-11-30 02:07:12 status unpacked libc-bin:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure libc-bin:amd64 2.35-0ubuntu3.1 <none>
2022-11-30 02:07:12 status unpacked libc-bin:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:12 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:12 status installed libc-bin:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade gpgv:amd64 2.2.27-3ubuntu2 2.2.27-3ubuntu2.1
2022-11-30 02:07:12 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2022-11-30 02:07:12 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2022-11-30 02:07:12 status half-installed gpgv:amd64 2.2.27-3ubuntu2
2022-11-30 02:07:12 status unpacked gpgv:amd64 2.2.27-3ubuntu2.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure gpgv:amd64 2.2.27-3ubuntu2.1 <none>
2022-11-30 02:07:12 status unpacked gpgv:amd64 2.2.27-3ubuntu2.1
2022-11-30 02:07:12 status half-configured gpgv:amd64 2.2.27-3ubuntu2.1
2022-11-30 02:07:12 status installed gpgv:amd64 2.2.27-3ubuntu2.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade libgnutls30:amd64 3.7.3-4ubuntu1 3.7.3-4ubuntu1.1
2022-11-30 02:07:12 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:12 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1
2022-11-30 02:07:12 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1
2022-11-30 02:07:12 status half-installed libgnutls30:amd64 3.7.3-4ubuntu1
2022-11-30 02:07:12 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1.1
2022-11-30 02:07:12 startup packages configure
2022-11-30 02:07:12 configure libgnutls30:amd64 3.7.3-4ubuntu1.1 <none>
2022-11-30 02:07:12 status unpacked libgnutls30:amd64 3.7.3-4ubuntu1.1
2022-11-30 02:07:12 status half-configured libgnutls30:amd64 3.7.3-4ubuntu1.1
2022-11-30 02:07:12 status installed libgnutls30:amd64 3.7.3-4ubuntu1.1
2022-11-30 02:07:12 startup archives unpack
2022-11-30 02:07:12 upgrade apt:amd64 2.4.5 2.4.8
2022-11-30 02:07:12 status half-configured apt:amd64 2.4.5
2022-11-30 02:07:12 status unpacked apt:amd64 2.4.5
2022-11-30 02:07:12 status half-installed apt:amd64 2.4.5
2022-11-30 02:07:13 status unpacked apt:amd64 2.4.8
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure apt:amd64 2.4.8 <none>
2022-11-30 02:07:13 status unpacked apt:amd64 2.4.8
2022-11-30 02:07:13 status half-configured apt:amd64 2.4.8
2022-11-30 02:07:13 status installed apt:amd64 2.4.8
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade logsave:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured logsave:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked logsave:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status half-installed logsave:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked logsave:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 upgrade libext2fs2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status half-installed libext2fs2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libext2fs2:amd64 1.46.5-2ubuntu1.1 <none>
2022-11-30 02:07:13 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status installed libext2fs2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade e2fsprogs:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status half-installed e2fsprogs:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 upgrade libcom-err2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status half-installed libcom-err2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libcom-err2:amd64 1.46.5-2ubuntu1.1 <none>
2022-11-30 02:07:13 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status installed libcom-err2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade libpcre2-8-0:amd64 10.39-3build1 10.39-3ubuntu0.1
2022-11-30 02:07:13 status half-configured libpcre2-8-0:amd64 10.39-3build1
2022-11-30 02:07:13 status unpacked libpcre2-8-0:amd64 10.39-3build1
2022-11-30 02:07:13 status half-installed libpcre2-8-0:amd64 10.39-3build1
2022-11-30 02:07:13 status unpacked libpcre2-8-0:amd64 10.39-3ubuntu0.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libpcre2-8-0:amd64 10.39-3ubuntu0.1 <none>
2022-11-30 02:07:13 status unpacked libpcre2-8-0:amd64 10.39-3ubuntu0.1
2022-11-30 02:07:13 status half-configured libpcre2-8-0:amd64 10.39-3ubuntu0.1
2022-11-30 02:07:13 status installed libpcre2-8-0:amd64 10.39-3ubuntu0.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade libpcre3:amd64 2:8.39-13build5 2:8.39-13ubuntu0.22.04.1
2022-11-30 02:07:13 status half-configured libpcre3:amd64 2:8.39-13build5
2022-11-30 02:07:13 status unpacked libpcre3:amd64 2:8.39-13build5
2022-11-30 02:07:13 status half-installed libpcre3:amd64 2:8.39-13build5
2022-11-30 02:07:13 status unpacked libpcre3:amd64 2:8.39-13ubuntu0.22.04.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libpcre3:amd64 2:8.39-13ubuntu0.22.04.1 <none>
2022-11-30 02:07:13 status unpacked libpcre3:amd64 2:8.39-13ubuntu0.22.04.1
2022-11-30 02:07:13 status half-configured libpcre3:amd64 2:8.39-13ubuntu0.22.04.1
2022-11-30 02:07:13 status installed libpcre3:amd64 2:8.39-13ubuntu0.22.04.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade libssl3:amd64 3.0.2-0ubuntu1 3.0.2-0ubuntu1.7
2022-11-30 02:07:13 status half-configured libssl3:amd64 3.0.2-0ubuntu1
2022-11-30 02:07:13 status unpacked libssl3:amd64 3.0.2-0ubuntu1
2022-11-30 02:07:13 status half-installed libssl3:amd64 3.0.2-0ubuntu1
2022-11-30 02:07:13 status unpacked libssl3:amd64 3.0.2-0ubuntu1.7
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libssl3:amd64 3.0.2-0ubuntu1.7 <none>
2022-11-30 02:07:13 status unpacked libssl3:amd64 3.0.2-0ubuntu1.7
2022-11-30 02:07:13 status half-configured libssl3:amd64 3.0.2-0ubuntu1.7
2022-11-30 02:07:13 status installed libssl3:amd64 3.0.2-0ubuntu1.7
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade libtirpc-common:all 1.3.2-2build1 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 status half-configured libtirpc-common:all 1.3.2-2build1
2022-11-30 02:07:13 status unpacked libtirpc-common:all 1.3.2-2build1
2022-11-30 02:07:13 status half-installed libtirpc-common:all 1.3.2-2build1
2022-11-30 02:07:13 status unpacked libtirpc-common:all 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libtirpc-common:all 1.3.2-2ubuntu0.1 <none>
2022-11-30 02:07:13 status unpacked libtirpc-common:all 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 status half-configured libtirpc-common:all 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 status installed libtirpc-common:all 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade libtirpc3:amd64 1.3.2-2build1 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 status half-configured libtirpc3:amd64 1.3.2-2build1
2022-11-30 02:07:13 status unpacked libtirpc3:amd64 1.3.2-2build1
2022-11-30 02:07:13 status half-installed libtirpc3:amd64 1.3.2-2build1
2022-11-30 02:07:13 status unpacked libtirpc3:amd64 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libtirpc3:amd64 1.3.2-2ubuntu0.1 <none>
2022-11-30 02:07:13 status unpacked libtirpc3:amd64 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 status half-configured libtirpc3:amd64 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 status installed libtirpc3:amd64 1.3.2-2ubuntu0.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade passwd:amd64 1:4.8.1-2ubuntu2 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:13 status half-configured passwd:amd64 1:4.8.1-2ubuntu2
2022-11-30 02:07:13 status unpacked passwd:amd64 1:4.8.1-2ubuntu2
2022-11-30 02:07:13 status half-installed passwd:amd64 1:4.8.1-2ubuntu2
2022-11-30 02:07:13 status unpacked passwd:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure passwd:amd64 1:4.8.1-2ubuntu2.1 <none>
2022-11-30 02:07:13 status unpacked passwd:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:13 status half-configured passwd:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:13 status installed passwd:amd64 1:4.8.1-2ubuntu2.1
2022-11-30 02:07:13 startup archives unpack
2022-11-30 02:07:13 upgrade libss2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured libss2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked libss2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status half-installed libss2:amd64 1.46.5-2ubuntu1
2022-11-30 02:07:13 status unpacked libss2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 startup packages configure
2022-11-30 02:07:13 configure libss2:amd64 1.46.5-2ubuntu1.1 <none>
2022-11-30 02:07:13 status unpacked libss2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured libss2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status installed libss2:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 configure logsave:amd64 1.46.5-2ubuntu1.1 <none>
2022-11-30 02:07:13 status unpacked logsave:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured logsave:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status installed logsave:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 configure e2fsprogs:amd64 1.46.5-2ubuntu1.1 <none>
2022-11-30 02:07:13 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:13 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:14 status installed e2fsprogs:amd64 1.46.5-2ubuntu1.1
2022-11-30 02:07:14 trigproc libc-bin:amd64 2.35-0ubuntu3.1 <none>
2022-11-30 02:07:14 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2022-11-30 02:07:14 status installed libc-bin:amd64 2.35-0ubuntu3.1
2023-01-18 01:26:37 startup archives unpack
2023-01-18 01:26:37 install libonig5:amd64 <none> 6.9.7.1-2build1
2023-01-18 01:26:37 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2023-01-18 01:26:37 status half-installed libonig5:amd64 6.9.7.1-2build1
2023-01-18 01:26:37 status unpacked libonig5:amd64 6.9.7.1-2build1
2023-01-18 01:26:37 install libjq1:amd64 <none> 1.6-2.1ubuntu3
2023-01-18 01:26:37 status half-installed libjq1:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 status unpacked libjq1:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 install jq:amd64 <none> 1.6-2.1ubuntu3
2023-01-18 01:26:37 status half-installed jq:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 status unpacked jq:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 startup packages configure
2023-01-18 01:26:37 configure libonig5:amd64 6.9.7.1-2build1 <none>
2023-01-18 01:26:37 status unpacked libonig5:amd64 6.9.7.1-2build1
2023-01-18 01:26:37 status half-configured libonig5:amd64 6.9.7.1-2build1
2023-01-18 01:26:37 status installed libonig5:amd64 6.9.7.1-2build1
2023-01-18 01:26:37 configure libjq1:amd64 1.6-2.1ubuntu3 <none>
2023-01-18 01:26:37 status unpacked libjq1:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 status half-configured libjq1:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 status installed libjq1:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 configure jq:amd64 1.6-2.1ubuntu3 <none>
2023-01-18 01:26:37 status unpacked jq:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 status half-configured jq:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 status installed jq:amd64 1.6-2.1ubuntu3
2023-01-18 01:26:37 trigproc libc-bin:amd64 2.35-0ubuntu3.1 <none>
2023-01-18 01:26:37 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2023-01-18 01:26:37 status installed libc-bin:amd64 2.35-0ubuntu3.1
2023-01-18 01:26:45 startup archives unpack
2023-01-18 01:26:45 install openssl:amd64 <none> 3.0.2-0ubuntu1.7
2023-01-18 01:26:45 status half-installed openssl:amd64 3.0.2-0ubuntu1.7
2023-01-18 01:26:45 status unpacked openssl:amd64 3.0.2-0ubuntu1.7
2023-01-18 01:26:45 install ca-certificates:all <none> 20211016ubuntu0.22.04.1
2023-01-18 01:26:45 status half-installed ca-certificates:all 20211016ubuntu0.22.04.1
2023-01-18 01:26:45 status unpacked ca-certificates:all 20211016ubuntu0.22.04.1
2023-01-18 01:26:45 install libkmod2:amd64 <none> 29-1ubuntu1
2023-01-18 01:26:45 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2023-01-18 01:26:45 status half-installed libkmod2:amd64 29-1ubuntu1
2023-01-18 01:26:45 status unpacked libkmod2:amd64 29-1ubuntu1
2023-01-18 01:26:45 install kmod:amd64 <none> 29-1ubuntu1
2023-01-18 01:26:45 status half-installed kmod:amd64 29-1ubuntu1
2023-01-18 01:26:45 status unpacked kmod:amd64 29-1ubuntu1
2023-01-18 01:26:45 install libelf1:amd64 <none> 0.186-1build1
2023-01-18 01:26:45 status half-installed libelf1:amd64 0.186-1build1
2023-01-18 01:26:45 status unpacked libelf1:amd64 0.186-1build1
2023-01-18 01:26:45 install libip4tc2:amd64 <none> 1.8.7-1ubuntu5
2023-01-18 01:26:45 status half-installed libip4tc2:amd64 1.8.7-1ubuntu5
2023-01-18 01:26:45 status unpacked libip4tc2:amd64 1.8.7-1ubuntu5
2023-01-18 01:26:45 install libmnl0:amd64 <none> 1.0.4-3build2
2023-01-18 01:26:45 status half-installed libmnl0:amd64 1.0.4-3build2
2023-01-18 01:26:45 status unpacked libmnl0:amd64 1.0.4-3build2
2023-01-18 01:26:45 install libxtables12:amd64 <none> 1.8.7-1ubuntu5
2023-01-18 01:26:45 status half-installed libxtables12:amd64 1.8.7-1ubuntu5
2023-01-18 01:26:45 status unpacked libxtables12:amd64 1.8.7-1ubuntu5
2023-01-18 01:26:45 install netbase:all <none> 6.3
2023-01-18 01:26:45 status half-installed netbase:all 6.3
2023-01-18 01:26:45 status unpacked netbase:all 6.3
2023-01-18 01:26:45 install bash-completion:all <none> 1:2.11-5ubuntu1
2023-01-18 01:26:45 status half-installed bash-completion:all 1:2.11-5ubuntu1
2023-01-18 01:26:46 status unpacked bash-completion:all 1:2.11-5ubuntu1
2023-01-18 01:26:46 install libip6tc2:amd64 <none> 1.8.7-1ubuntu5
2023-01-18 01:26:46 status half-installed libip6tc2:amd64 1.8.7-1ubuntu5
2023-01-18 01:26:46 status unpacked libip6tc2:amd64 1.8.7-1ubuntu5
2023-01-18 01:26:46 install libnfnetlink0:amd64 <none> 1.0.1-3build3
2023-01-18 01:26:46 status half-installed libnfnetlink0:amd64 1.0.1-3build3
2023-01-18 01:26:46 status unpacked libnfnetlink0:amd64 1.0.1-3build3
2023-01-18 01:26:46 install libnetfilter-conntrack3:amd64 <none> 1.0.9-1
2023-01-18 01:26:46 status half-installed libnetfilter-conntrack3:amd64 1.0.9-1
2023-01-18 01:26:46 status unpacked libnetfilter-conntrack3:amd64 1.0.9-1
2023-01-18 01:26:46 install libnftnl11:amd64 <none> 1.2.1-1build1
2023-01-18 01:26:46 status half-installed libnftnl11:amd64 1.2.1-1build1
2023-01-18 01:26:46 status unpacked libnftnl11:amd64 1.2.1-1build1
